Country Code ISO3,UNCode,Country,IndexRank,IndexScore,GeometricRank,GeometricScore,UNReg,UnRegSub,Regions used for the SDR,SDG1_190DAY_im,SDG1_OECDPOV,SDG2_CRLYLD,SDG2_NUE,SDG2_OBESITY,SDG2_STUNTING,SDG2_UNDERNSH_im,SDG2_WASTING,SDG3_FERTILITY,SDG3_HALE,SDG3_MATMORT,SDG3_NEONAT,SDG3_PHYS,SDG3_SMOKE,SDG3_SWB,SDG3_TB,SDG3_TRAFFIC,SDG3_U5MORT,SDG3_VAC,SDG4_LITERACY,SDG4_PISA,SDG4_PRIMARY,SDG4_SCHLYRS,SDG4_TERTIARY,SDG4_UPSEC,SDG5_CONTRA,SDG5_EDAT,SDG5_LFPR,SDG5_PARL,SDG5_PAYGAP,SDG6_FRESHWAT,SDG6_IMPSAN,SDG6_IMPWAT,SDG7_CO2TWH,SDG7_ELECAC,SDG7_NSFUELAC,SDG7_REN,SDG8_ADJGROWTH,SDG8_ATMS,SDG8_CLABOR_im,SDG8_EMPOP,SDG8_UNEMP,SDG8_YNEET,SDG9_INFRQUAL,SDG9_INTUSE,SDG9_LOGPERF,SDG9_MOBUSE,SDG9_PATENTS,SDG9_RDRES,SDG9_RD_im,SDG10_GINI,SDG10_JUSTICE,SDG10_PALMA,SDG11_PIPEDWAT,SDG11_PM25,SDG11_ROOMS,SDG12_MSW,SDG12_MSWRECYCL,SDG12_WASTEWAT,SDG13_CCVM,SDG13_CO2pCAP,SDG14_BIODIV,SDG14_CLEANWAT,SDG14_CPMA,SDG14_FISH,SDG14_FISHSTOCKS,SDG15_CPTA,SDG15_FORCHG,SDG15_REDLIST,SDG16_CPI,SDG16_GOVEFF,SDG16_HOMICIDE,SDG16_PRISON,SDG16_PRS,SDG16_SAFE,SDG16_U5REG,SDG17_GOVREV,SDG17_GOVSPD,SDG17_ODA,IncomeGroup
BOL,68,Bolivia,89,57.469268798828125,85,52.50031661987305,LAC,South America,LAC,7.699999809265137,,1.937999963760376,0.5289700593234226,17.1,18.1,15.899999618530273,1.6,115.6,59,206,19.6,0.473,,5.889999866485596,120.0,23.2,38.400001525878906,94,98.9958848063634,,81.60256,13.15285,,,49.608355091383814,84.7813977662405,75.54479743172038,53.099998474121094,,0.3638,50.29999923706055,90.0,2.1358024691358026,90.5,70.97138,,-1.0970216092856353,34.7119289951023,26.399999618530273,,3.6373846530914307,,3.3081164518992106,39.02,2.171007,13.9,,,0.15700000524520874,56.290000915527344,,,96.1371649,10.886474609375,,0.33,,11.2966666666667,0.11,1.599498987197876,,,,,,26.7857142857143,5.26043671694305,0.868153632405201,34.0,3.1850759373076705,12.1,140,3.439012320836385,43.89882727304554,75.8,39.155,12.65896224975586,,LMIC
NIC,558,Nicaragua,90,57.39413070678711,87,51.266727447509766,LAC,Central America,LAC,10.829999923706055,,1.945199966430664,0.9694039280710706,17.1,23.0,16.600000381469727,1.5,92.0,64,150,9.8,0.901,,5.828000068664551,58.0,15.3,22.100000381469727,98,87.00925049166,,91.82131,11.509,,,12.987012987012992,106.01374570446735,74.1418786275086,41.29999923706055,,0.9392,67.9000015258789,87.0,1.0,77.9000015258789,45.92769,,-1.2519656554006136,11.3791724730391,14.5,,5.957036972045898,,3.2273348967234297,17.6,2.202562,1.3,,,,40.470001220703125,,,91.3562162,6.979227542877197,,1.1,,8.4,0.1,0.8435419797897339,72.78,58.73,16.6666666666667,54.0,28.0691065913189,38.7096774193548,11.835096049517201,0.854951346928414,27.0,2.8005803985088678,11.3,153,3.2461805661519367,55.8974396643115,84.7,23.374,,,LMIC
COL,170,Colombia,91,57.20562744140625,89,50.59257888793945,LAC,South America,LAC,6.119999885559082,,3.2904999256134033,1.048856134375417,21.0,12.7,8.800000190734863,0.9,84.0,67,64,8.5,1.471,,6.4770002365112305,33.0,16.8,15.899999618530273,90,98.2393694005665,392.6666564941406,87.72414,13.54554,,,16.968698517298186,101.07625424154773,71.07843270167992,19.899999618530273,,0.4987,81.0999984741211,91.4000015258789,1.0556414219474497,97.0,85.72544,,-0.12332682168611359,40.5680791093293,9.699999809265137,,9.95244312286377,,3.166527819633484,52.57,2.442362,25.0,,,0.17267000675201416,55.90999984741211,,,94.0691931,12.630487442016602,,0.95,,4.6,0.06,1.56062912940979,71.21,46.12,11.1111111111111,28.0,60.3233970226243,8.21917808219178,3.451527247432,0.739911715752242,37.0,3.0393936467795504,30.8,245,4.052664113044739,46.76623737586125,96.5,28.262,11.91434383392334,,UMIC
DOM,214,Dominican Republic,92,57.112388610839844,93,49.32014846801758,LAC,Caribbean,LAC,2.319999933242798,,4.007199764251709,1.066059203383876,23.9,7.1,12.300000190734863,2.4,90.0,63,92,21.7,1.49,,4.885000228881836,60.0,29.3,30.899999618530273,88,97.4724322574069,,86.53122,13.08336,,,16.935483870967737,106.96675136388454,67.10334864913068,20.799999237060547,,30.37,84.0,84.69999694824219,1.112994350282486,98.0,93.11803,,0.3702854581737858,33.4000747673885,12.800000190734863,,14.420180320739746,,3.4574275428442647,49.58,2.610672,25.4,,,,47.20000076293945,,,75.7951188,12.489887237548828,,1.18,,5.90422764227641,0.05,2.182907819747925,83.19,55.99,20.0,19.0,2.22,40.0,8.14100909602413,0.735322123278798,33.0,3.172680332635255,22.1,240,4.010263779180513,36.448137715178106,81.1,14.558,,,UMIC
GAB,266,Gabon,93,56.211700439453125,90,50.43123245239258,Africa,Middle Africa,Africa,7.96999979019165,,1.688099980354309,1.0168276139966412,17.6,17.5,5.0,3.4,115.0,54,291,23.2,0.292,,3.8959999084472656,444.0,22.9,50.79999923706055,61,88.5041427652442,,92.0973205566406,12.49507,,,64.23017107309487,134.21461898128436,68.5567027540082,14.199999809265137,,0.0838,41.900001525878906,93.19999694824219,1.1666666666666667,89.30000305175781,74.41801,,-0.6735597823610041,14.3905458003428,13.399999618530273,,20.538267135620117,,3.0798958276773427,9.81,2.083333,0.0,,,0.5808699727058411,41.45000076293945,,,71.8284713,10.920487403869629,,0.45,,0.0,0.07,1.4181658029556274,65.87,65.91,100.0,62.0,57.96,50.0,1.1231924851434,0.961718769230892,34.0,3.389185647299173,9.1,196,4.184283048456365,34.814205917447254,89.6,30.973,,,UMIC
SLV,222,El Salvador,94,55.63521194458008,95,49.071067810058594,LAC,Central America,LAC,3.25,,2.4856998920440674,1.0151616141919022,21.8,14.0,12.399999618530273,2.0,72.0,63,54,8.3,1.596,,6.130000114440918,41.0,21.1,16.799999237060547,93,96.5450882590494,,91.03867,12.25576,,,22.164276401564543,88.85652035545546,61.09045985302779,32.099998474121094,,8.062,75.0,93.80000305175781,1.0,93.69999694824219,77.89086,,-2.5975991577451576,33.1150929017998,19.0,,6.419799327850342,,4.032832062871832,29.7,2.633917,6.0,,,0.031120000407099724,48.33000183105469,,,87.8687623,12.918673515319824,,1.13,,0.62,0.06,1.1039985418319702,77.19,57.61,0.0,49.0,95.01,0.0,5.89639302725257,0.829374236569607,39.0,3.125414803120447,41.2,422,3.7195652384507025,36.34610431138929,98.6,18.464,10.394411087036133,,LMIC
PHL,608,Philippines,95,55.54103469848633,91,50.424983978271484,Asia,South-Eastern Asia,East & South Asia,13.109999656677246,,3.6373000144958496,0.7721540567334448,5.1,30.3,13.5,7.9,57.0,60,114,12.6,1.153,,5.072999954223633,288.0,10.5,28.0,79,97.7507983624308,,90.22618,11.27717,,,47.06397896581945,105.41561712846345,64.3312101910828,27.200000762939453,,17.03,73.9000015258789,91.80000305175781,1.1899070385126163,87.5,50.45161,,-0.7132095253442092,23.6813304975688,11.100000381469727,,6.666004657745361,,3.305024700164795,39.69,2.6,0.0,,,0.10963000357151031,42.97999954223633,,,59.0351477,8.602252006530762,,0.5,,0.53125,0.11,0.867845356464386,77.12,49.49,47.0588235294118,89.0,8.6,17.8861788617886,4.09246345221499,0.649697379950243,35.0,3.384768242293417,8.8,111,4.116854763031006,62.26817385952812,90.2,18.499,7.917971134185791,,LMIC
CPV,132,Cabo Verde,96,55.476463317871094,86,51.560569763183594,Africa,Western Africa,Africa,17.56999969482422,,0.0357000008225441,,13.0,,9.399999618530273,,,64,42,12.2,0.306,,,138.0,26.1,24.5,93,98.1289669928292,,98.05541,13.4652,,,24.145299145299138,,75.81601975854664,20.799999237060547,,6.767,72.19999694824219,91.69999694824219,,70.56256103515625,68.33842,,-3.988427928635853,47.7187107576392,6.400000095367432,,10.763285636901855,,3.6067908243699502,40.26,,42.6,,,0.07264000177383423,50.52000045776367,,,62.9403235,43.06526565551758,,0.5,,19.4,,0.8590614199638367,90.1,70.01,0.0,72.0,42.85,0.0,1.3572022131049502,0.87719065525825,55.0,3.59391777988941,10.3,267,4.04003399068659,,91.0,24.227,9.46941089630127,,
LKA,144,Sri Lanka,97,54.80389404296875,116,38.16038131713867,Asia,Southern Asia,East & South Asia,1.690000057220459,,3.8013999462127686,0.9043288270445617,6.5,14.7,22.0,21.4,20.3,65,30,5.4,0.68,,4.270999908447266,65.0,17.4,9.800000190734863,99,98.157925300301,,94.13639,13.71335,,,29.080541696364936,98.54752711895568,46.70255630913936,4.900000095367432,,24.53,95.0999984741211,95.5999984741211,1.1416666666666666,88.66255950927734,25.39852,,1.3094715945312987,17.0589753074607,2.5,,4.697614669799805,,5.054661842772198,25.8,2.23151,7.8,,,0.15663999319076538,36.400001525878906,,,72.8573009,17.146257400512695,,5.1,,0.0,0.14,0.7299208641052246,89.16,61.81,0.0,35.0,12.45,12.9032258064516,2.86513840241375,0.571313216364069,37.0,3.86547941790092,3.4,132,4.319000532905462,73.52891882938638,97.2,12.396,5.125112056732178,,LMIC
IDN,360,Indonesia,98,54.376888275146484,96,48.809688568115234,Asia,South-Eastern Asia,East & South Asia,15.899999618530273,,5.0954999923706055,0.7195925318863522,5.7,36.4,7.599999904632568,13.5,47.0,62,126,13.5,0.204,,5.39900016784668,399.0,15.3,27.200000762939453,77,98.7780012405868,384.3333435058594,92.21828,12.98776,,,20.295809367296634,86.03949243729812,,17.100000381469727,,5.612,60.79999923706055,87.4000015258789,1.969387755102041,96.0,45.29918,,0.11037679105734555,49.629221748821,6.900000095367432,,5.825447082519531,,3.8160549232300296,17.14,2.918715,24.2,,,0.0833199992775917,38.14075469970703,,,32.5251242,14.768669128417969,,0.52,,0.0175,0.08,2.303781032562256,76.43,50.15,12.781954887218,85.0,22.002956781953,3.55329949238579,11.4973021638628,0.767806212206311,36.0,3.922269860916893,0.6,59,4.316818562974321,78.99058221444216,66.6,17.138,6.7190937995910645,,LMIC
ZAF,710,South Africa,99,53.77718734741211,118,37.4172248840332,Africa,Southern Africa,Africa,16.559999465942383,,4.320399761199951,0.6061189024035913,26.8,23.9,5.0,4.7,54.0,52,138,11.0,0.776,,4.642000198364258,834.0,25.1,40.5,70,98.8820409671553,,89.55526,13.55794,,,16.93722943722944,95.57440505714929,76.31579294099046,42.0,,24.23,66.4000015258789,93.19999694824219,1.660347551342812,85.4000015258789,84.93672,,-2.8823897540768737,66.1982656644042,,,25.1357421875,,4.3101851489808825,49.0,3.2,58.5,,,0.7616000175476074,63.13999938964844,,,91.6923535,14.326678276062012,,2.0,,27.85875,0.09,9.257216453552246,84.74,59.28,13.3333333333333,49.0,20.9317005180614,21.2121212121212,17.1718594117809,0.780582730951932,44.0,4.096786162091062,31.0,294,5.471041662604721,39.80251288143765,85.0,27.625,15.927720069885254,,UMIC
KWT,414,Kuwait,100,52.54183578491211,129,32.944923400878906,Asia,Western Asia,MENA,0.0,,,0.8034357208825469,39.7,5.8,5.0,2.4,7.1,68,4,3.2,1.793,,6.295000076293945,21.0,18.7,8.600000381469727,94,98.7822620508028,,92.10572,14.746555,,,38.17567567567568,102.35845558657068,70.55427199849174,1.5,,2075.0,100.0,99.0,1.3786885245901639,97.69783020019531,95.0,,0.22601527113623054,58.5008061817367,0.0,,3.522761821746826,,4.103777095027591,78.7,3.159088,5.9,,,0.09493999928236008,,,,,49.13330078125,,5.72,,43.0,0.09,28.1026611328125,89.16,62.86,0.0,38.0,,14.2857142857143,,0.875569038568833,49.0,3.4932086856357842,0.4,137,4.339039332970328,85.8313923142767,,,6.742463111877441,,HIC
GUY,328,Guyana,101,52.35041427612305,112,39.160831451416016,LAC,South America,LAC,,,4.205799579620361,,22.9,12.0,10.600000381469727,6.4,101.0,54,229,22.8,0.214,,,103.0,17.3,39.400001525878906,98,93.0989418991123,,71.53248,10.29144,,,38.98500576701268,111.48564294631711,,30.399999618530273,,0.5332,83.69999694824219,98.30000305175781,,79.46676635742188,92.98187,,-0.4037659131315513,19.0475457525897,18.299999237060547,,11.20344066619873,,3.5597366790159035,37.35,2.395066,0.0,,,,,,,75.7733322,8.74664306640625,,5.33,,0.0,0.43,2.357722043991089,82.21,70.51,,3.0,40.08,,0.567833338433952,0.918291959138095,29.0,3.4262696336901444,17.0,260,3.720760367113516,46.69141274626662,87.9,25.669,,,UMIC
HND,340,Honduras,102,51.78487777709961,100,45.173728942871094,LAC,Central America,LAC,18.93000030517578,,1.6578000783920288,1.041751208744953,18.2,22.7,12.199999809265137,1.4,101.0,64,129,11.0,0.372,,4.788000106811523,43.0,17.4,20.399999618530273,85,94.9809541567886,,89.33168,11.10111,,,23.479087452471482,101.86124244981593,51.59500908490543,25.799999237060547,,1.744,82.5999984741211,91.19999694824219,1.0493827160493827,82.19999694824219,49.00905,,-3.5200958336564265,24.6404589656574,15.300000190734863,,3.8860533237457275,,3.719312787846931,19.08,2.242481,11.7,,,,56.95000076293945,,,97.4323136,8.672456741333008,,1.45,,15.535,0.1,1.1037451028823853,82.13,58.64,0.0,35.0,78.98,14.2857142857143,7.3964168132617,0.745330387846438,31.0,3.432064002837586,90.4,153,4.145053023523628,48.21651476439665,93.6,22.947,,,LMIC
NPL,524,Nepal,103,51.530296325683594,99,45.946250915527344,Asia,Southern Asia,East & South Asia,14.949999809265137,,2.7479000091552734,0.7175045434143912,3.3,37.4,7.800000190734863,11.3,71.0,59,258,22.2,0.209,,4.513999938964844,158.0,17.0,35.79999923706055,88,82.3536867421417,,98.47754,12.35305,,,37.06140350877193,50.56179775280899,90.53738479146128,29.5,,4.518,45.79999923706055,91.5999984741211,1.4166666666666665,76.30000305175781,18.0367,,-3.0550972068939224,8.87544987705192,37.400001525878906,,3.054776430130005,,2.740929864371955,15.44,2.261434,10.9,,,0.30219998955726624,32.81999969482422,,,49.8612386,46.0863151550293,,0.12,,0.0,0.1,0.1594744473695755,,,,,,3.7037037037037,0.746066764599657,0.824344676879091,27.0,3.04307164959202,2.9,48,3.7289630959153843,60.462217055340915,42.3,19.291,11.016934394836426,,LIC
GHA,288,Ghana,104,51.408390045166016,94,49.1646842956543,Africa,Western Africa,Africa,25.149999618530273,,1.7034000158309937,0.8265655394311872,12.2,18.8,5.0,4.7,65.0,54,319,28.3,0.096,,4.632999897003174,165.0,26.2,61.599998474121094,92,85.7161476280435,,88.87639,11.50262,,,63.870352716873214,70.96290924839045,94.0389366442803,10.899999618530273,,1.747,14.899999618530273,88.69999694824219,1.0542635658914727,64.06256103515625,16.29211,,-0.5126053357469809,8.19539136025672,21.799999237060547,,6.264291763305664,,3.0263045102203447,18.9,2.669054,39.9,,,0.37654998898506165,42.7599983215332,,,32.2204698,26.538772583007812,,0.09,,10.2483870966,0.1,0.40437978506088257,78.19,60.14,,80.0,45.76,67.5,8.8630453723206,0.845421122731327,47.0,3.7730557738382458,6.1,54,4.178108799148718,78.2421007980352,62.5,16.463,13.907967567443848,,LMIC
IRQ,368,Iraq,105,50.86772537231445,106,42.6517333984375,Asia,Western Asia,MENA,,,2.1872000694274902,0.8938395048409955,23.8,22.6,22.799999237060547,7.4,82.0,61,50,18.4,0.607,,4.677000045776367,43.0,20.2,32.0,57,82.15785,,,10.08247,,,45.6338028169014,66.1038961038961,,26.5,,73.44,85.5999984741211,86.5999984741211,1.8750000000000002,100.0,95.0,,-0.4322122076976284,1.48767950752809,4.699999809265137,,16.89544677734375,,,11.3,2.184437,,,,0.03378000110387802,30.860000610351562,,,82.9299811,32.56874084472656,,,,8.2906617814625,0.07,4.201635360717773,83.76,43.54,0.0,60.0,,0.0,0.772814601765311,0.820564709773075,16.0,,8.0,110,,60.66598289624084,99.2,42.575,,,UMIC
GTM,320,Guatemala,106,50.01030731201172,103,43.67079162597656,LAC,Central America,LAC,11.529999732971191,,2.117799997329712,0.9913490020594325,18.6,48.0,15.600000381469727,1.1,91.0,62,88,13.4,0.932,,6.123000144958496,57.0,19.0,29.100000381469727,67,93.6534707975812,,85.50401,10.69,,,35.76965669988926,95.90235335686573,48.967190452855995,13.899999618530273,,2.599,63.900001525878906,92.80000305175781,1.2323232323232323,78.5,43.30219,,-2.9518255431408944,35.8402427753035,25.799999237060547,,2.7395596504211426,,4.028380503144654,23.4,2.535714,4.9,,,0.04809999838471413,55.88999938964844,,,97.4101115,12.40108871459961,,2.0,,5.373,0.09,0.7480550408363342,88.06,57.71,0.0,86.0,36.57,15.3846153846154,12.9421205068151,0.722600451998496,28.0,3.2886901920816642,39.9,105,4.213645375299754,50.78171034605128,96.7,11.642,9.40896987915039,,LMIC
LAO,418,Lao PDR,107,49.9116096496582,98,46.0120849609375,Asia,South-Eastern Asia,East & South Asia,29.950000762939453,,4.5077996253967285,,3.5,43.8,18.5,6.4,94.0,57,197,30.1,0.182,,4.875999927520752,189.0,14.3,66.69999694824219,87,83.9310628385829,,97.28851,10.57806,,,35.26011560693642,64.04927644036145,,25.0,,1.047,70.9000015258789,75.69999694824219,,70.0,5.0,,0.5353635727546185,17.4109823645436,10.100000381469727,,1.607627272605896,,3.9243053566468387,14.26,2.20625,2.5,,,,36.7400016784668,,,63.9072619,27.477127075195312,,0.7,,0.0,0.19,0.18891049921512604,,,,,,6.66666666666667,8.55619228382734,0.813598910314069,25.0,3.8188601582660504,5.9,69,3.566582889933335,74.52916723561901,74.8,23.924,,,LMIC
NAM,516,Namibia,108,49.87794494628906,125,34.61775207519531,Africa,Southern Africa,Africa,22.600000381469727,,0.42100000381469727,1.0404509508085127,18.9,23.1,42.29999923706055,7.1,82.0,58,265,15.9,0.374,,,561.0,23.9,45.400001525878906,83,87.0954120880056,,87.67561,11.34352,,,23.79182156133829,103.26797385620917,98.38491988109234,41.29999923706055,,0.7063,34.400001525878906,91.0,2.6153846153846154,47.2625617980957,45.1244,,0.13243222288456466,53.6817917701125,,,25.493242263793945,,4.707376809496628,14.84,2.570793,34.2,,,0.14440999925136566,63.900001525878906,,,69.2546673,8.319452285766602,,0.5,,13.0,0.18,1.2391605377197266,88.69,77.44,83.3333333333333,35.0,65.97,55.5555555555556,31.032023214,0.965817025731029,53.0,4.008241473322765,17.2,191,5.078814731459868,44.43652119301243,78.0,30.298,16.3770751953125,,UMIC
ZWE,716,Zimbabwe,109,48.62751388549805,101,44.44692611694336,Africa,Eastern Africa,Africa,,,0.7886999845504761,1.0183881232457341,10.5,27.6,33.400001525878906,3.3,120.0,50,443,23.5,0.083,,4.610000133514404,278.0,28.2,70.69999694824219,91,90.930701865719,,93.88175,10.85084,,,16.258836324089177,86.54592496765846,75.65103667374306,31.5,,17.85,36.79999923706055,76.9000015258789,1.4210526315789473,40.46255874633789,33.92534,,-1.8036621581563743,5.29657331905054,,,9.321002960205078,,3.0120597688519224,19.89,2.248457,37.8,,,0.0,,,,73.6060722,9.074283599853516,,0.7,,14.0319587616,0.17,0.691697895526886,,,,,,61.1111111111111,9.90060957069261,0.788933949723008,21.0,2.85229168874015,10.6,129,2.3974447143321136,56.78580833639565,48.8,27.731,,,LIC
IND,356,India,110,48.386878967285156,102,44.28421401977539,Asia,Southern Asia,East & South Asia,21.25,,2.981100082397461,0.905126307122309,4.9,38.7,15.199999809265137,15.1,28.1,58,174,27.7,0.702,,4.565000057220459,167.0,16.6,47.70000076293945,83,81.1308596896311,,93.08864,11.69659,,,28.032501450957636,49.790209790209786,34.67741761817896,12.0,,33.88,39.599998474121094,94.0999984741211,1.5656472559698364,78.69999694824219,42.43333,,0.18168760544119145,18.0749843366192,11.800000190734863,,3.4804983139038086,,3.96044675338455,18.0,2.877227,3.2,,,0.8060200214385986,33.900001525878906,,,53.7647421,46.681339263916016,,0.34,,10.48760328495,0.25,1.6628735065460205,85.57,51.27,4.16666666666667,49.0,23.5916036201877,5.53505535055351,2.6641065672707303,0.686575009311443,38.0,3.992122168635548,3.5,30,3.7648374765511328,68.92233282842761,83.6,19.78,8.565962791442871,,LMIC
COG,178,"Congo, Rep.",111,47.189125061035156,127,33.43809127807617,Africa,Middle Africa,Africa,28.709999084472656,,0.909500002861023,0.8861269081102804,11.0,25.0,30.5,5.9,147.0,50,442,18.0,0.095,,3.989000082015991,381.0,26.4,45.0,80,80.9139517013211,,,11.11138,,,64.77832512315271,75.26881720430109,66.87402481985494,7.400000095367432,,0.0055,15.0,76.5,1.2777777777777777,41.599998474121094,22.91059,,-3.003932566979918,3.83447134965175,18.399999618530273,,7.231931686401367,,,,1.833333,,,,,47.31999969482422,,,36.741367,13.812630653381348,,0.53,,0.18,0.05,0.5380983948707581,67.3,61.81,,72.0,,44.4444444444444,1.55209700942133,0.983853716629858,23.0,,12.5,31,,52.49947949977978,90.8,46.911,,,LMIC
CMR,120,Cameroon,112,46.330535888671875,109,39.705970764160156,Africa,Middle Africa,Africa,29.270000457763672,,1.6227999925613403,0.7999640246830136,11.4,32.6,9.899999618530273,5.8,119.0,49,596,25.7,0.077,,4.251999855041504,220.0,27.6,87.9000015258789,80,80.5744411917711,,94.86986,10.39801,,,66.29834254143645,78.89221556886227,86.63967377902658,31.100000381469727,,0.3414,45.79999923706055,75.5999984741211,0.8676470588235294,53.70000076293945,24.57469,,-3.0368435290414846,3.52157558353847,47.0,,4.5762176513671875,,3.0752338050485966,11.0,1.853742,0.0,,,,38.90999984741211,,,27.6968957,21.344852447509766,,0.77,,0.0,0.06,0.2680917978286743,79.2,62.05,,53.0,,25.0,2.08798542618784,0.834693636872432,27.0,3.447462648494633,7.6,119,3.9302147388458253,49.83975354281303,61.4,17.955,,,LMIC
LSO,426,Lesotho,113,45.947998046875,110,39.58601379394531,Africa,Southern Africa,Africa,59.650001525878906,,0.7549000382423401,,14.2,33.2,11.199999809265137,2.8,94.0,43,487,32.7,,,4.8979997634887695,852.0,28.2,90.19999694824219,92,83.1944104323841,,79.62118,11.14094,,,24.468566259611034,123.73039852804514,77.43243140143316,25.0,,1.449,30.299999237060547,81.80000305175781,,20.562559127807617,39.00074,,-2.2382459761073408,11.2410071942446,22.899999618530273,,27.517696380615234,,3.7668402479245113,11.0,2.350309,7.4,,,0.01283000037074089,52.5,,,70.0050428,10.696961402893066,,0.5,,0.3,0.17,1.082269549369812,,,,,,0.0,1.0365494055239601,0.965729807319059,44.0,3.8205484378170085,38.0,121,4.43330191216626,38.06014432911674,45.1,60.087,24.471559524536133,,LMIC
SEN,686,Senegal,114,45.83657455444336,104,42.92570877075195,Africa,Western Africa,Africa,37.97999954223633,,1.1101999282836914,0.8528489326444649,9.8,19.4,10.0,5.8,80.0,55,315,20.8,0.059,,3.9040000438690186,138.0,27.2,47.20000076293945,80,66.0327395190472,,73.38133,7.94567,,,65.11831726555653,55.63863855485182,65.0513953445904,42.70000076293945,,5.699,47.599998474121094,78.5,1.6216216216216215,56.5,48.62433,,-4.777791461276114,4.82196551831245,14.5,,9.320000648498535,,3.7582951570812027,17.7,2.3,14.1,,,0.5408599972724915,40.29999923706055,,,80.4421455,41.208003997802734,,0.52,,2.0625,0.17,0.5883341431617737,66.08,68.44,0.0,72.0,34.64,5.55555555555556,5.44246994408564,0.944115699732744,44.0,3.98835600085622,2.8,64,4.152652092983848,51.758494135954805,73.0,22.702,10.39026927947998,,LIC
PAK,586,Pakistan,115,45.71000289916992,120,36.2730598449707,Asia,Southern Asia,East & South Asia,8.300000190734863,,2.7473998069763184,0.9178351445222879,5.4,45.0,22.0,10.5,44.0,57,178,45.5,0.827,,5.193999767303467,270.0,14.2,81.0999984741211,63,70.7693262576421,,71.85668,7.78876,,,52.60892953200646,49.49076623592843,29.963008254327704,20.600000381469727,,74.35,63.5,91.4000015258789,1.3783231083844583,93.5999984741211,36.1472,,-3.052479945703232,7.32515812770286,,,5.43181848526001,,3.484310116487391,13.8,2.669871,0.5,,,0.3290199935436249,30.020000457763672,,,60.8714431,46.17766571044922,,0.84,,3.51774841248791,0.12,0.9411711096763611,67.91,52.48,0.0,62.0,35.03,18.75,0.946745761264774,0.866445219028954,30.0,3.0541247006212635,7.7,39,3.4690614167381737,57.63966887778198,33.6,13.287,5.571372032165527,,LMIC
SWZ,748,Swaziland,116,45.12979507446289,107,42.23387908935547,Africa,Southern Africa,Africa,42.029998779296875,,0.9377999901771545,,17.7,25.5,26.799999237060547,2.0,87.0,45,389,14.2,0.17,,4.867000102996826,733.0,24.2,60.70000076293945,86,93.5022998216465,,84.73733,11.33191,,,22.663139329805993,109.71833062970065,,6.199999809265137,,23.1,57.5,74.0999984741211,,42.0,44.54958,,-3.275833025166592,32.0753239734002,7.300000190734863,,25.617279052734375,,3.83518522977829,27.1,,0.7,,,,51.4900016784668,,,74.7660754,10.376643180847168,,0.51,,55.5,0.37,0.8649883270263672,,,,,,0.0,16.4284047450683,0.8179561178349,,3.3542396417601013,33.8,284,4.513333320617676,42.06856829214556,49.5,34.949,,,LMIC
MMR,104,Myanmar,117,44.50315856933594,121,35.28511047363281,Asia,South-Eastern Asia,East & South Asia,,,3.7066001892089844,0.5494734048658412,2.9,35.1,14.199999809265137,7.9,30.3,57,178,26.4,0.612,,4.307000160217285,369.0,20.3,50.0,75,96.02813,,86.37,8.627,,,28.65168539325843,112.13720316622691,,12.699999809265137,,2.845,79.5999984741211,80.5999984741211,1.1176470588235294,52.3625602722168,8.29852,,1.3775386880706744,1.55640234367061,,,4.681823253631592,,2.416774269556388,2.1,2.142857,1.0,,,0.0,,,,18.6261398,28.93354606628418,,0.44,,0.0,0.2,0.20028521120548248,82.42,58.6,0.0,2.0,13.57,17.2413793103448,4.73662072256037,0.811821064619929,22.0,2.8058206344859875,15.2,120,3.045765703458053,79.17448593465062,72.4,23.167,2.556199073791504,,LMIC
BGD,50,Bangladesh,118,44.42029571533203,124,34.730674743652344,Asia,Southern Asia,East & South Asia,43.650001525878906,,4.405799865722656,0.721444694401258,3.6,36.1,16.399999618530273,14.3,113.0,61,176,23.3,0.356,,4.693999767303467,227.0,13.6,37.599998474121094,89,79.93943,,91.54676,9.97506,,,25.673249551166965,81.65137614678899,43.63636363636363,20.0,,2.923,60.599998474121094,86.9000015258789,1.1245283018867924,59.599998474121094,9.2603,,-0.5482013132553851,9.23686223432021,12.800000190734863,,4.443553924560547,,2.8476845979690553,9.6,2.114545,1.9,,,0.0,32.119998931884766,,,32.330873,48.36186218261719,,0.43,,0.0,0.26,0.37201717495918274,90.97,50.04,33.3333333333333,2.0,2.36,10.5263157894737,3.5269606995008203,0.768760392426875,25.0,2.852616336650461,2.7,42,3.4588026162349816,80.26233448588397,30.5,11.229,5.961318016052246,,LMIC
